clarity,cut,color,carat,x,price
VS1,Ideal,G,0.57,5.38,1815
SI1,Ideal,J,0.7,5.69,1815
SI1,Ideal,J,0.7,5.72,1815
VS1,Ideal,G,0.52,5.15,1815
VS1,Very Good,G,0.52,5.12,1815
VS1,Premium,G,0.52,5.21,1815
VS1,Ideal,G,0.52,5.21,1815
VS1,Ideal,G,0.52,5.19,1815
VS1,Premium,G,0.52,5.19,1815
VS1,Ideal,G,0.52,5.22,1815
VS1,Ideal,G,0.52,5.15,1815
VS1,Premium,G,0.52,5.16,1815
VS1,Premium,G,0.52,5.19,1815
VS1,Ideal,G,0.52,5.16,1815
VS1,Ideal,G,0.52,5.16,1815
VS1,Premium,G,0.52,5.11,1815
VS1,Premium,G,0.52,5.12,1815
VS2,Ideal,E,0.52,5.27,1815
VS2,Ideal,E,0.52,5.23,1815
VS2,Ideal,E,0.52,5.27,1815
VS2,Ideal,E,0.52,5.2,1815
VS2,Premium,E,0.52,5.21,1815
VS2,Premium,E,0.52,5.21,1815
VS2,Ideal,E,0.52,5.19,1815
VS2,Premium,E,0.52,5.2,1815
VS2,Ideal,E,0.52,5.19,1815
VS2,Premium,E,0.52,5.18,1815
VS2,Ideal,E,0.52,5.21,1815
VS2,Ideal,E,0.52,5.23,1815
VS2,Ideal,E,0.52,5.16,1815
VS2,Premium,E,0.52,5.17,1815
VS2,Ideal,E,0.52,5.15,1815
VS2,Ideal,E,0.52,5.17,1815
VS2,Very Good,G,0.62,5.42,1815
VS1,Ideal,H,0.3,4.24,526
VS2,Ideal,G,0.3,4.27,526
VVS2,Very Good,I,0.3,4.28,526
SI1,Premium,E,0.3,4.39,526
VS2,Premium,G,0.3,4.28,526
VS1,Very Good,H,0.3,4.27,526
VS1,Premium,I,0.3,4.31,527
VS2,Very Good,I,0.35,4.5,527
VVS2,Ideal,H,0.27,4.15,527
VS1,Ideal,G,0.27,4.16,527
SI1,Premium,J,0.36,4.58,527
SI1,Fair,F,0.37,4.53,527
SI1,Good,F,0.32,4.38,528
SI1,Ideal,E,0.32,4.37,528
SI1,Good,H,0.37,4.53,528
IF,Very Good,J,0.33,4.47,529
VVS2,Ideal,I,0.3,4.31,529
VS2,Ideal,H,0.32,4.38,529
VS1,Ideal,I,0.32,4.41,529
VS1,Ideal,I,0.32,4.39,529
VS1,Ideal,I,0.32,4.41,529
SI1,Premium,E,0.28,4.26,529
SI1,Good,I,0.38,4.63,529
SI2,Premium,D,0.32,4.38,530
VVS2,Very Good,F,0.23,3.98,530
VVS2,Very Good,F,0.23,4.01,530
VVS2,Very Good,F,0.23,3.99,530
VVS2,Very Good,F,0.23,3.96,530
VVS2,Very Good,F,0.23,4.02,530
VVS2,Very Good,F,0.23,3.89,530
VS1,Premium,F,0.57,5.41,1815
SI1,Premium,D,0.55,5.23,1815
VS1,Ideal,G,0.55,5.34,1815
SI1,Ideal,D,0.59,5.43,1816
SI1,Ideal,D,0.59,5.37,1816
SI1,Very Good,D,0.59,5.38,1816
SI2,Good,G,0.71,5.6,1816
VVS1,Ideal,E,0.46,4.93,1816
VS2,Ideal,E,0.55,5.26,1816
VS2,Good,G,0.57,5.34,1816
SI2,Good,E,0.71,5.68,1816
SI1,Premium,F,0.64,5.6,1816
VS1,Very Good,G,0.57,5.36,1817
SI1,Very Good,J,0.7,5.69,1817
VS2,Very Good,D,0.54,5.21,1817
VS2,Ideal,D,0.54,5.23,1817
SI2,Premium,H,0.7,5.72,1817
SI2,Ideal,H,0.7,5.73,1817
VVS2,Ideal,E,0.45,4.96,1817
VS1,Very Good,I,0.62,5.5,1818
VVS2,Ideal,G,0.53,5.29,1818
VVS2,Ideal,G,0.53,5.19,1818
VVS2,Ideal,G,0.53,5.16,1818
IF,Ideal,F,0.31,4.35,1818
VS1,Ideal,F,0.53,5.25,1818
VS2,Premium,D,0.51,5.19,1818
SI2,Good,F,0.71,5.65,1818
SI2,Good,G,0.75,5.75,1819
VS2,Ideal,E,0.56,5.29,1819
VS2,Ideal,E,0.56,5.32,1819
VS2,Ideal,E,0.56,5.27,1819
VS1,Very Good,G,0.56,5.26,1819
VS2,Premium,E,0.6,5.34,1819
VS2,Very Good,E,0.56,5.28,1819
VS2,Ideal,E,0.56,5.31,1819
VS2,Very Good,E,0.56,5.25,1819
VS2,Ideal,E,0.56,5.28,1819
VS1,Ideal,G,0.56,5.27,1819
VS1,Premium,G,0.56,5.22,1819
VS2,Ideal,E,0.56,5.26,1819
VS1,Premium,G,0.56,5.26,1819
VS2,Premium,E,0.56,5.27,1819
VS2,Very Good,E,0.56,5.27,1819
VS2,Ideal,E,0.56,5.27,1819
VS1,Ideal,G,0.56,5.33,1819
VS2,Very Good,E,0.56,5.28,1819
VS1,Premium,E,0.52,5.17,1819
VVS1,Ideal,H,0.56,5.28,1819
VS1,Ideal,F,0.54,5.18,1819
VS2,Ideal,E,0.57,5.38,1819
VS2,Ideal,E,0.57,5.4,1819
VS2,Ideal,E,0.57,5.4,1819
VS2,Premium,F,0.55,5.29,1819
VS2,Ideal,F,0.55,5.3,1819
VS2,Ideal,F,0.55,5.3,1819
VS2,Ideal,F,0.55,5.31,1819
VS2,Ideal,F,0.55,5.29,1819
SI1,Ideal,D,0.55,5.32,1819
SI1,Premium,D,0.55,5.29,1819
SI1,Premium,D,0.55,5.3,1819
SI1,Premium,D,0.55,5.29,1819
SI2,Premium,D,0.67,5.65,1819
VS1,Premium,G,0.57,5.42,1819
VS1,Premium,G,0.57,5.4,1819
VS2,Premium,D,0.5,5.13,1819
VS2,Very Good,D,0.5,5.08,1819
VS2,Ideal,D,0.5,5.09,1819
VS1,Ideal,H,0.6,5.4,1820
SI1,Ideal,D,0.59,5.35,1820
VS2,Ideal,F,0.54,5.3,1820
VS1,Very Good,F,0.53,5.19,1821
SI2,Very Good,E,0.68,5.61,1821
SI2,Premium,I,0.71,5.72,1821
VS2,Very Good,J,0.71,5.63,1821
VS2,Ideal,G,0.63,5.5,1821
VS2,Ideal,G,0.61,5.43,1821
VVS2,Good,H,0.61,5.44,1821
VS2,Good,G,0.61,5.38,1821
VS2,Good,G,0.61,5.47,1821
SI1,Ideal,D,0.59,5.43,1821
SI1,Good,D,0.59,5.35,1821
VS1,Very Good,E,0.52,5.07,1822
VS1,Very Good,E,0.52,5.11,1822
VS2,Ideal,D,0.52,5.16,1822
VS2,Ideal,D,0.52,5.15,1822
VS2,Ideal,D,0.52,5.16,1822
VS2,Ideal,D,0.52,5.11,1822
VS2,Ideal,D,0.52,5.14,1822
VS2,Ideal,D,0.52,5.15,1822
VS2,Ideal,D,0.52,5.15,1822
VS2,Ideal,D,0.52,5.13,1822
VS2,Ideal,D,0.52,5.14,1822
VS2,Ideal,D,0.52,5.11,1822
VS2,Premium,D,0.52,5.16,1822
VS2,Very Good,D,0.52,5.22,1822
VS2,Ideal,D,0.52,5.15,1822
VS2,Ideal,D,0.52,5.16,1822
VS2,Ideal,D,0.52,5.12,1822
VS2,Ideal,D,0.52,5.14,1822
VS1,Ideal,G,0.56,5.28,1822
SI1,Ideal,H,0.69,5.65,1822
SI1,Premium,H,0.69,5.65,1822
VS1,Ideal,E,0.54,5.22,1823
VS2,Premium,G,0.62,5.51,1823
VS1,Ideal,G,0.56,5.37,1824
SI2,Good,J,0.7,5.74,1824
SI2,Good,J,0.7,5.68,1824
SI2,Premium,H,0.73,5.84,1824
VVS1,Ideal,E,0.4,4.78,1824
VVS1,Ideal,E,0.4,4.76,1824
VVS2,Ideal,G,0.51,5.08,1825
VS2,Ideal,D,0.53,5.28,1825
VS2,Ideal,E,0.52,5.13,1825
VS2,Ideal,E,0.54,5.24,1825
VS2,Premium,D,0.53,5.29,1825
VS2,Very Good,D,0.53,5.23,1825
SI2,Premium,H,0.71,5.72,1826
VS2,Very Good,E,0.57,5.45,1826
VS2,Fair,J,0.71,5.64,1826
VS1,Ideal,D,0.51,5.18,1826
SI2,Ideal,J,0.7,5.68,1826
VVS2,Very Good,G,0.53,5.19,1827
VVS2,Ideal,G,0.51,5.09,1827
VVS2,Ideal,G,0.51,5.12,1827
VVS2,Premium,H,0.61,5.4,1827
VVS1,Ideal,E,0.43,4.85,1827
SI1,Premium,J,0.7,5.66,1827
VS1,Ideal,E,0.53,5.25,1827
SI1,Fair,J,0.75,6.2,1827
SI2,Premium,E,0.65,5.54,1827
SI1,Premium,J,0.7,5.75,1827
I1,Ideal,G,0.87,6.09,1827
VVS2,Very Good,I,0.65,5.52,1828
SI1,Very Good,G,0.65,5.5,1828
SI1,Very Good,D,0.61,5.54,1828
SI1,Very Good,J,0.79,6.01,1828
VS2,Ideal,F,0.59,5.41,1828
VS1,Ideal,H,0.62,5.5,1828
SI1,Good,G,0.65,5.64,1828
VS2,Premium,D,0.52,5.24,1828
VS2,Very Good,D,0.52,5.16,1828
VS2,Very Good,D,0.52,5.13,1828
I1,Premium,I,0.86,6.11,1828
SI1,Fair,H,0.71,5.54,1828
SI2,Fair,E,0.7,5.45,1828
SI1,Premium,E,0.65,5.61,1828
VS1,Very Good,D,0.52,5.11,1829
SI1,Very Good,E,0.61,5.43,1829
VVS2,Ideal,G,0.54,5.22,1829
VVS1,Ideal,G,0.52,5.15,1829
SI1,Ideal,D,0.58,5.41,1829
VS1,Very Good,E,0.53,5.16,1830
SI1,Very Good,H,0.7,5.64,1830
VS1,Ideal,F,0.53,5.22,1830
SI1,Premium,E,0.6,5.43,1830
SI1,Ideal,E,0.6,5.51,1830
VS1,Ideal,G,0.58,5.44,1830
VS2,Very Good,E,0.55,5.31,1831
VS1,Premium,E,0.51,5.1,1831
VS1,Premium,E,0.51,5.14,1831
VS2,Good,D,0.51,5.26,1831
VS2,Ideal,H,0.64,5.52,1831
SI1,Ideal,J,0.72,5.67,1832
VS1,Ideal,F,0.53,5.18,1832
SI2,Ideal,J,0.7,5.72,1832
VS1,Good,H,0.66,5.61,1832
VS2,Ideal,D,0.51,5.18,1832
VS2,Ideal,F,0.53,5.23,1832
VS2,Fair,H,0.71,5.67,1832
VS1,Ideal,J,0.72,5.77,1832
VS1,Premium,F,0.55,5.32,1832
VS2,Very Good,F,0.62,5.54,1832
VVS2,Very Good,G,0.52,5.22,1833
VVS2,Very Good,G,0.52,5.08,1833
VVS2,Ideal,G,0.52,5.14,1833
VVS1,Ideal,F,0.45,4.92,1833
VS2,Ideal,G,0.55,5.29,1833
VS2,Ideal,G,0.55,5.3,1833
SI2,Ideal,J,0.76,5.9,1833
VVS2,Premium,E,0.47,5.05,1833
VS1,Premium,G,0.51,5.22,1833
VVS2,Ideal,H,0.59,5.37,1834
VS2,Ideal,F,0.59,5.43,1834
VS1,Ideal,E,0.46,4.95,1834
VS1,Ideal,E,0.46,4.94,1834
VS1,Ideal,E,0.46,5.02,1834
VS1,Ideal,D,0.52,5.21,1835
VVS2,Ideal,G,0.52,5.13,1835
VVS2,Premium,G,0.52,5.21,1835
SI1,Ideal,D,0.59,5.44,1835
SI1,Premium,D,0.59,5.38,1835
SI1,Very Good,J,0.7,5.85,1836
VVS2,Ideal,G,0.5,5.07,1836
IF,Premium,I,0.54,5.35,1836
VS1,Ideal,F,0.51,5.13,1836
VS1,Ideal,F,0.51,5.17,1836
VS1,Ideal,F,0.51,5.15,1836
VS1,Ideal,F,0.51,5.17,1836
VS1,Premium,F,0.51,5.18,1836
SI1,Very Good,E,0.6,5.38,1836
VS1,Ideal,F,0.51,5.23,1836
VS1,Premium,F,0.51,5.27,1836
VS2,Ideal,F,0.54,5.22,1836
VVS1,Ideal,H,0.51,5.12,1837
VS1,Ideal,G,0.57,5.32,1837
VS1,Ideal,G,0.56,5.34,1837
VS1,Ideal,G,0.57,5.31,1837
VVS1,Premium,I,0.59,5.34,1837
VS2,Ideal,F,0.54,5.22,1837
VS2,Ideal,F,0.54,5.19,1837
VS1,Premium,E,0.51,5.14,1837
SI1,Premium,F,0.5,5.13,1838
VVS1,Very Good,G,0.55,5.25,1838
VVS1,Very Good,F,0.46,4.94,1838
VS2,Very Good,E,0.59,5.46,1838
VS1,Very Good,D,0.51,5.05,1838
VVS2,Premium,G,0.5,5.15,1838
VVS2,Premium,G,0.5,5.09,1838
VVS2,Ideal,G,0.5,5.1,1838
VVS2,Very Good,G,0.5,5.11,1838
VVS2,Ideal,G,0.5,5.1,1838
VVS2,Premium,G,0.5,5.1,1838
VVS2,Ideal,G,0.5,5.13,1838
VVS2,Very Good,G,0.5,5.04,1838
VVS2,Very Good,G,0.5,4.99,1838
VVS2,Ideal,G,0.5,5.05,1838
VVS2,Ideal,G,0.5,5.05,1838
VVS2,Very Good,G,0.5,5.1,1838
VVS2,Ideal,G,0.5,5.09,1838
SI1,Good,D,0.64,5.69,1838
VVS1,Ideal,I,0.59,5.38,1838
VS2,Ideal,E,0.59,5.35,1838
VVS1,Ideal,H,0.5,5.17,1838
VVS1,Very Good,H,0.5,5.03,1838
VVS1,Premium,H,0.5,5.1,1838
VS1,Premium,F,0.5,5.09,1838
VS1,Ideal,F,0.5,5.09,1838
VS1,Premium,F,0.5,5.1,1838
VS1,Premium,F,0.5,5.15,1838
VS1,Premium,F,0.5,5.1,1838
SI1,Premium,J,0.8,5.98,1838
VS1,Very Good,E,0.51,5.14,1839
VVS1,Ideal,G,0.51,5.21,1839
SI2,Ideal,G,0.71,5.68,1840
VS1,Very Good,E,0.52,5.19,1840
VVS2,Very Good,H,0.59,5.42,1840
SI1,Ideal,D,0.6,5.42,1840
SI1,Ideal,D,0.55,5.29,1840
SI1,Good,H,0.7,5.46,1840
SI1,Fair,H,0.7,5.5,1840
VS2,Good,I,0.71,5.61,1840
VS2,Fair,I,0.71,5.76,1840
VS2,Very Good,I,0.71,5.65,1840
VS2,Very Good,H,0.66,5.63,1841
VS1,Very Good,E,0.51,5.19,1841
SI1,Very Good,J,0.71,5.64,1841
SI1,Very Good,D,0.6,5.46,1841
VS1,Ideal,G,0.55,5.27,1841
VS1,Ideal,E,0.51,5.11,1841
VS1,Good,E,0.51,5.11,1841
VS2,Premium,G,0.62,5.52,1841
VS2,Premium,G,0.62,5.58,1841
VS2,Premium,G,0.62,5.56,1841
SI1,Ideal,F,0.65,5.56,1841
VS1,Good,F,0.52,5.1,1841
VVS2,Ideal,H,0.5,5.08,1842
VVS2,Ideal,G,0.5,5.08,1842
VS2,Ideal,D,0.54,5.23,1842
VVS2,Very Good,G,0.51,5.09,1842
VVS1,Ideal,H,0.53,5.25,1842
VS2,Premium,D,0.52,5.14,1842
VS2,Premium,D,0.52,5.13,1842
VVS2,Ideal,G,0.51,5.14,1842
VVS2,Ideal,G,0.51,5.12,1842
VVS2,Very Good,G,0.51,5.11,1842
VVS2,Ideal,G,0.51,5.13,1842
VVS1,Very Good,G,0.5,5.11,1843
VVS1,Very Good,G,0.5,5.1,1843
VS2,Premium,J,0.7,5.7,1843
VS2,Very Good,J,0.77,5.82,1843
VVS2,Premium,J,0.71,5.79,1843
VS2,Good,J,0.7,5.59,1843
VS2,Ideal,J,0.7,5.65,1843
VVS2,Premium,J,0.7,5.67,1843
SI1,Good,F,0.65,5.66,1843
VS1,Very Good,E,0.53,5.18,1844
VVS2,Ideal,G,0.51,5.09,1844
VVS1,Premium,J,0.7,5.74,1844
VS2,Ideal,G,0.59,5.39,1844
VS2,Ideal,D,0.5,5.12,1844
VS1,Ideal,E,0.52,5.17,1844
IF,Ideal,H,0.5,5.1,1844
IF,Ideal,H,0.5,5.1,1844
SI1,Good,E,0.58,5.36,1844
SI1,Premium,J,0.7,5.65,1844
VS1,Ideal,D,0.51,5.2,1845
VS1,Ideal,D,0.51,5.15,1845
VVS1,Ideal,H,0.55,5.27,1845
VVS1,Ideal,H,0.55,5.21,1845
SI1,Very Good,I,0.3,4.27,394
VS1,Very Good,J,0.3,4.28,394
SI1,Good,I,0.3,4.22,394
SI1,Very Good,I,0.3,4.29,394
SI2,Premium,G,0.3,4.27,394
SI1,Good,I,0.3,4.23,394
VS1,Very Good,J,0.3,4.26,394
SI2,Very Good,F,0.3,4.2,394
VS1,Very Good,J,0.3,4.24,394
VS1,Good,J,0.3,4.24,394
SI2,Good,F,0.3,4.22,394
VS1,Good,J,0.3,4.22,394
SI2,Premium,G,0.3,4.25,394
VS1,Premium,J,0.3,4.27,394
SI1,Good,I,0.3,4.23,394
SI2,Good,F,0.3,4.26,394
SI1,Very Good,I,0.3,4.25,394
SI1,Very Good,I,0.3,4.3,394
SI1,Very Good,I,0.3,4.33,394
VS1,Very Good,J,0.3,4.3,394
SI1,Ideal,I,0.31,4.39,395
SI1,Ideal,G,0.25,4.04,395
VVS1,Good,G,0.23,4.14,395
VS2,Ideal,J,0.31,4.32,396
VS2,Ideal,J,0.31,4.35,396
VS2,Very Good,G,0.26,4.09,397
VS1,Very Good,I,0.24,3.98,397
VS2,Ideal,G,0.26,4.09,397
SI1,Ideal,H,0.26,4.1,397
VVS2,Very Good,F,0.23,3.94,530
VVS2,Very Good,F,0.23,3.9,530
VVS2,Very Good,F,0.23,4.0,530
VVS2,Very Good,E,0.23,4.03,530
VVS2,Very Good,E,0.23,3.95,530
VVS2,Very Good,E,0.23,3.89,530
VVS2,Very Good,E,0.23,3.93,530
VVS2,Very Good,E,0.23,3.96,530
VVS2,Very Good,E,0.23,4.03,530
VVS2,Very Good,E,0.23,3.91,530
VVS2,Very Good,D,0.23,3.95,530
VVS2,Very Good,D,0.23,3.94,530
VVS2,Very Good,D,0.23,3.91,530
VVS2,Very Good,D,0.23,3.92,530
VVS2,Very Good,D,0.23,3.93,530
VVS2,Very Good,D,0.23,3.89,530
VVS2,Very Good,D,0.23,3.91,530
VVS2,Very Good,D,0.23,3.94,530
VVS2,Very Good,D,0.23,3.92,530
VVS1,Very Good,F,0.23,4.02,530
VVS1,Very Good,F,0.23,3.93,530
VVS1,Very Good,E,0.23,3.93,530
VVS1,Very Good,E,0.23,3.95,530
VVS1,Very Good,E,0.23,3.93,530
VVS1,Very Good,E,0.23,3.97,530
VVS1,Very Good,E,0.23,3.92,530
VVS1,Very Good,E,0.23,3.93,530
VVS1,Very Good,E,0.23,3.88,530
VVS1,Very Good,E,0.23,3.9,530
VVS1,Very Good,E,0.23,3.9,530
VS2,Good,E,0.59,5.36,1845
VS2,Ideal,D,0.5,5.11,1845
VS2,Premium,D,0.5,5.12,1845
VS2,Premium,D,0.5,5.15,1845
VS2,Premium,D,0.5,5.12,1845
VS2,Premium,D,0.5,5.08,1845
VS2,Ideal,D,0.5,5.09,1845
VS2,Ideal,D,0.5,5.09,1845
VS2,Premium,D,0.5,5.08,1845
VS2,Ideal,D,0.5,5.08,1845
VS2,Premium,D,0.5,5.1,1845
VS2,Ideal,D,0.5,5.08,1845
VS2,Premium,D,0.5,5.03,1845
VS2,Premium,D,0.5,5.07,1845
VS2,Ideal,E,0.5,5.07,1845
VS2,Premium,D,0.5,5.21,1845
VS2,Ideal,D,0.56,5.28,1846
VVS1,Ideal,H,0.54,5.23,1846
IF,Premium,H,0.5,5.14,1846
VVS1,Very Good,H,0.54,5.2,1846
VS2,Premium,J,0.72,5.74,1846
VVS1,Ideal,H,0.54,5.21,1846
VVS1,Ideal,H,0.54,5.22,1846
VVS1,Ideal,H,0.54,5.27,1846
VVS1,Ideal,H,0.54,5.28,1846
VS1,Good,I,0.69,5.65,1846
SI2,Premium,H,0.78,5.91,1846
SI1,Premium,E,0.63,5.68,1846
VS2,Very Good,D,0.52,5.11,1847
VS1,Very Good,D,0.5,5.04,1847
VVS2,Ideal,G,0.52,5.17,1847
VS2,Ideal,E,0.54,5.26,1847
VS1,Ideal,G,0.54,5.25,1847
VS2,Ideal,F,0.57,5.36,1847
VS2,Premium,F,0.57,5.44,1847
SI1,Ideal,D,0.57,5.32,1847
SI1,Ideal,D,0.57,5.34,1847
SI1,Premium,D,0.57,5.38,1847
VS1,Ideal,G,0.54,5.28,1847
VS1,Ideal,G,0.54,5.24,1847
VS1,Ideal,G,0.54,5.24,1847
VS1,Ideal,G,0.54,5.24,1847
VS1,Premium,G,0.54,5.26,1847
VS1,Premium,G,0.54,5.26,1847
VS2,Ideal,E,0.54,5.28,1847
VS2,Premium,E,0.54,5.35,1847
VS2,Ideal,E,0.54,5.28,1847
VS2,Ideal,E,0.54,5.24,1847
VS2,Ideal,E,0.54,5.24,1847
VS2,Ideal,E,0.54,5.25,1847
VS2,Ideal,E,0.54,5.27,1847
VS2,Ideal,E,0.54,5.29,1847
VS2,Ideal,E,0.54,5.23,1847
SI1,Premium,D,0.57,5.36,1847
VVS1,Ideal,H,0.52,5.2,1847
SI1,Good,D,0.57,5.29,1847
VS1,Premium,D,0.54,5.27,1847
SI1,Premium,G,0.55,5.32,1848
SI2,Premium,D,0.7,5.89,1848
VS2,Ideal,D,0.55,5.21,1848
VS1,Ideal,H,0.53,5.24,1848
SI1,Ideal,D,0.5,5.11,1848
SI1,Fair,I,0.7,5.54,1848
SI1,Premium,E,0.56,5.3,1848
VS1,Very Good,F,0.5,5.05,1849
VS1,Very Good,D,0.51,5.13,1849
VS1,Ideal,F,0.54,5.27,1849
IF,Fair,G,0.52,4.98,1849
VVS2,Ideal,F,0.5,5.06,1850
VS2,Good,G,0.62,5.41,1850
VS2,Ideal,E,0.57,5.34,1851
VS2,Premium,E,0.57,5.31,1851
VS1,Ideal,G,0.57,5.3,1851
VS1,Ideal,G,0.57,5.29,1851
VS2,Ideal,E,0.57,5.34,1851
VS1,Ideal,G,0.57,5.34,1851
VS2,Ideal,E,0.57,5.29,1851
VS2,Premium,E,0.57,5.32,1851
VS1,Premium,G,0.57,5.29,1851
VS2,Ideal,E,0.57,5.33,1851
VS2,Ideal,E,0.57,5.29,1851
VS2,Very Good,E,0.57,5.26,1851
SI2,Good,F,0.7,5.6,1851
SI2,Good,F,0.7,5.58,1851
VS1,Ideal,E,0.51,5.17,1851
VS1,Ideal,E,0.51,5.16,1851
VS2,Very Good,E,0.53,5.24,1852
VS1,Very Good,E,0.53,5.28,1852
VVS2,Ideal,G,0.54,5.28,1852
VS1,Ideal,G,0.51,5.1,1852
VS1,Ideal,G,0.51,5.2,1852
VS1,Very Good,F,0.55,5.29,1853
VS2,Premium,F,0.65,5.68,1853
VS2,Ideal,E,0.57,5.3,1853
SI1,Ideal,J,0.72,5.77,1853
SI1,Premium,J,0.71,5.71,1853
VS2,Ideal,G,0.55,5.38,1854
VS2,Ideal,D,0.5,5.12,1854
VS1,Very Good,J,0.7,5.7,1855
VS1,Ideal,G,0.56,5.33,1855
VS1,Ideal,F,0.53,5.26,1856
SI1,Very Good,I,0.7,5.68,1856
SI2,Good,H,0.7,5.58,1856
VS1,Ideal,G,0.55,5.28,1856
VS1,Ideal,E,0.55,5.27,1857
VS2,Very Good,E,0.59,5.36,1857
VS2,Premium,D,0.53,5.23,1857
VS2,Ideal,D,0.53,5.2,1857
VS2,Ideal,D,0.53,5.14,1857
VS2,Ideal,D,0.53,5.16,1857
VS2,Ideal,D,0.53,5.17,1857
VS2,Ideal,D,0.53,5.21,1857
VS2,Ideal,D,0.53,5.2,1857
VS2,Ideal,D,0.53,5.14,1857
VS2,Very Good,E,0.53,5.19,1857
VS2,Ideal,D,0.53,5.24,1857
VS2,Ideal,D,0.53,5.21,1857
VS2,Ideal,D,0.53,5.24,1857
VS2,Premium,D,0.53,5.2,1857
VS2,Ideal,D,0.53,5.17,1857
VS2,Ideal,D,0.53,5.2,1857
VS2,Ideal,D,0.53,5.21,1857
VS1,Ideal,F,0.55,5.29,1857
SI1,Ideal,G,0.5,5.16,1857
VVS2,Ideal,G,0.52,5.22,1858
VVS2,Ideal,G,0.5,5.07,1858
VVS2,Good,G,0.5,5.08,1858
SI2,Premium,D,0.75,5.88,1858
SI1,Premium,I,0.72,5.83,1858
VVS2,Ideal,G,0.51,5.11,1859
SI1,Ideal,J,0.76,5.85,1859
SI1,Very Good,J,0.75,5.81,1859
SI1,Ideal,E,0.64,5.54,1859
IF,Ideal,G,0.48,5.03,1859
VS1,Very Good,D,0.52,5.03,1860
SI2,Good,E,0.7,5.65,1860
VS2,Very Good,G,0.61,5.44,1861
SI1,Very Good,J,0.71,5.82,1861
VS2,Ideal,G,0.6,5.49,1861
VS2,Ideal,G,0.6,5.43,1861
VS1,Good,F,0.59,5.43,1861
SI1,Ideal,E,0.65,5.57,1862
VS2,Premium,E,0.58,5.47,1862
SI1,Good,E,0.6,5.31,1863
VS2,Premium,H,0.69,5.77,1863
SI2,Ideal,H,0.83,6.08,1863
VS2,Ideal,D,0.57,5.29,1864
SI1,Ideal,J,0.72,5.76,1864
SI1,Ideal,J,0.72,5.76,1864
SI1,Ideal,J,0.72,5.75,1864
VS2,Premium,E,0.56,5.38,1864
IF,Very Good,G,0.49,5.16,1865
VVS2,Ideal,G,0.53,5.27,1865
VVS1,Ideal,G,0.5,5.09,1865
VVS1,Ideal,G,0.5,5.08,1865
VVS1,Ideal,G,0.5,5.13,1865
VS2,Ideal,F,0.55,5.29,1865
VS2,Ideal,D,0.57,5.3,1865
IF,Ideal,H,0.47,4.99,1865
IF,Ideal,H,0.47,4.97,1865
SI1,Fair,H,0.7,5.59,1865
SI1,Good,H,0.7,5.62,1865
SI1,Fair,H,0.7,5.58,1865
VS1,Ideal,F,0.58,5.37,1865
I1,Fair,E,0.74,6.03,1865
SI1,Premium,D,0.56,5.28,1865
SI1,Good,G,0.74,5.69,1865
SI1,Good,G,0.74,5.73,1865
SI2,Ideal,G,0.72,5.73,1866
SI1,Very Good,J,0.72,5.75,1866
IF,Premium,I,0.59,5.38,1866
VS1,Ideal,F,0.54,5.26,1866
VS2,Ideal,F,0.6,5.39,1866
VS2,Very Good,H,0.67,5.56,1867
VS2,Very Good,D,0.55,5.31,1867
VVS2,Ideal,G,0.5,5.13,1867
VVS2,Ideal,G,0.53,5.2,1867
VS2,Very Good,I,0.7,5.63,1867
VS2,Very Good,I,0.7,5.59,1867
VVS1,Ideal,D,0.38,4.72,1867
VVS2,Ideal,I,0.61,5.51,1867
VVS2,Ideal,G,0.54,5.22,1868
VVS1,Ideal,E,0.44,4.92,1868
VS1,Ideal,G,0.57,5.31,1868
VS1,Ideal,G,0.54,5.26,1868
VS2,Ideal,D,0.52,5.21,1868
VS2,Premium,D,0.52,5.2,1868
VS2,Ideal,D,0.52,5.17,1868
VS2,Very Good,J,0.71,5.77,1869
VS2,Premium,F,0.58,5.38,1869
VS2,Ideal,F,0.57,5.34,1869
VS1,Fair,J,0.75,5.8,1869
VVS1,Very Good,H,0.59,5.35,1870
VS1,Ideal,F,0.51,5.14,1870
VVS1,Very Good,I,0.62,5.4,1871
VVS1,Very Good,G,0.51,5.04,1871
VS1,Very Good,F,0.57,5.36,1871
VS2,Premium,G,0.63,5.54,1871
VS2,Ideal,F,0.55,5.31,1871
VS2,Ideal,F,0.55,5.27,1871
VVS2,Very Good,G,0.58,5.35,1872
VVS1,Good,G,0.51,5.08,1872
VS1,Ideal,F,0.52,5.2,1872
VS1,Ideal,E,0.47,5.01,1872
VS1,Ideal,F,0.52,5.18,1872
VVS1,Ideal,H,0.52,5.23,1872
VS1,Ideal,F,0.52,5.16,1872
VS1,Premium,F,0.52,5.17,1872
VS1,Ideal,F,0.52,5.2,1872
VS1,Ideal,F,0.52,5.21,1872
VS2,Very Good,G,0.64,5.44,1873
VS1,Premium,D,0.51,5.24,1873
VS1,Ideal,D,0.51,5.13,1873
VS1,Ideal,D,0.51,5.13,1873
VS1,Very Good,E,0.53,5.13,1874
VS2,Ideal,J,0.7,5.64,1874
VS2,Ideal,J,0.7,5.73,1874
VS2,Ideal,J,0.7,5.68,1874
SI2,Ideal,I,0.7,5.67,1874
VS1,Very Good,E,0.52,5.31,1875
SI2,Very Good,I,0.71,5.64,1875
VVS2,Ideal,G,0.51,5.12,1875
